NDB_No,DataSrc ID,Food No,FoodIndiv_Desc,Method,Cmpd_Name,Rptd CmpdVal,Rptd_Std Dev,Num_Data_Pts,LT,Rptd_Units,Fresh Dry_Wt,Quant_Std,Conv_Factor_G,Conv_Factor_M,Conv_Factor_SpGr,Cmpd_Val,Cmpt_StdDev
99311,R193,1,"Pumelo juice, Hirado-buntan, juice, fresh 5-15 fruits, Japan, Shimizu, 1992 November, Osbeck f Hirado, Citrus grandis , , Hirado-buntan,",HPLC-UV,Narirutin,0,,1,,mg/g,FW,Narirutin,0.47,,,0,
99311,R193,1,"Pumelo juice, Hirado-buntan, juice, fresh 5-15 fruits, Japan, Shimizu, 1992 November, Osbeck f Hirado, Citrus grandis , , Hirado-buntan,",HPLC-UV,Rutin,0,,1,,mg/g,FW,Rutin,0.5,,,0,
99311,R304,5,"pummelo, juice from fruit, hand squeezed, Malaysia, Selangor",HPLC,Naringin,220,,1,,μg/g,FW,Naringin,0.47,,,10.3,
99313,R022,29,"orange, juice vesicle tissue, hand-squeezed, USA, CA, Riverside, late December, blood orange cultivar, Citrus sinensis,  Rotuma Island,",,apigenin,,,1,,,,,,,,0,
99313,R022,29,"orange, juice vesicle tissue, hand-squeezed, USA, CA, Riverside, late December, blood orange cultivar, Citrus sinensis,  Rotuma Island,",,eriodictyol,,,1,,,,,,,,0,
99313,R022,29,"orange, juice vesicle tissue, hand-squeezed, USA, CA, Riverside, late December, blood orange cultivar, Citrus sinensis,  Rotuma Island,",,hesperetin,,,1,,,,,,,,16.24,
99313,R022,29,"orange, juice vesicle tissue, hand-squeezed, USA, CA, Riverside, late December, blood orange cultivar, Citrus sinensis,  Rotuma Island,",,naringenin,,,1,,,,,,,,3.85,
99313,R022,29,"orange, juice vesicle tissue, hand-squeezed, USA, CA, Riverside, late December, blood orange cultivar, Citrus sinensis,  Rotuma Island,",,quercetin,,,1,,,,,,,,0,
99313,R022,30,"orange, juice vesicle tissue, hand-squeezed, USA, CA, Riverside, late December, blood orange cultivar, Citrus sinensis,  Vainiglia Pink Fleshed,",,apigenin,,,1,,,,,,,,0,
99313,R022,30,"orange, juice vesicle tissue, hand-squeezed, USA, CA, Riverside, late December, blood orange cultivar, Citrus sinensis,  Vainiglia Pink Fleshed,",,eriodictyol,,,1,,,,,,,,0,
99313,R022,30,"orange, juice vesicle tissue, hand-squeezed, USA, CA, Riverside, late December, blood orange cultivar, Citrus sinensis,  Vainiglia Pink Fleshed,",,hesperetin,,,1,,,,,,,,13.56,
99313,R022,30,"orange, juice vesicle tissue, hand-squeezed, USA, CA, Riverside, late December, blood orange cultivar, Citrus sinensis,  Vainiglia Pink Fleshed,",,naringenin,,,1,,,,,,,,1.86,
99313,R022,30,"orange, juice vesicle tissue, hand-squeezed, USA, CA, Riverside, late December, blood orange cultivar, Citrus sinensis,  Vainiglia Pink Fleshed,",,quercetin,,,1,,,,,,,,0,
99313,R187,9,"orange, juice from fruit, hand squeezed, Italy 7, Spain 2 samples, harvest 1991-92, 1992-93,  Citrus sinensis,  blood,",HPLC-UV,Hesperidin,363,,11,,mg/L,FW,Hesperidin,0.49,,1.05,17.17,
99313,R187,9,"orange, juice from fruit, hand squeezed, Italy 7, Spain 2 samples, harvest 1991-92, 1992-93,  Citrus sinensis,  blood,",HPLC-UV,Narirutin,43.3,,11,,mg/L,FW,Narirutin,0.47,,1.05,1.94,
99313,R187,9,"orange, juice from fruit, hand squeezed, Italy 7, Spain 2 samples, harvest 1991-92, 1992-93,  Citrus sinensis,  blood,",HPLC-UV,Eriocitrin,0,,11,,mg/L,FW,Eriocitrin,0.48,,1.05,0,
99313,R186,1,"orange, juice, hand squeezed, Italy, 1996 Jan-Apr, blood, Citrus sinensis,  Moro,",HPLC-DAD,Hesperidin,231,,11,,mg/L,FW,Hesperidin,0.49,,1.05,10.93,
99313,R186,1,"orange, juice, hand squeezed, Italy, 1996 Jan-Apr, blood, Citrus sinensis,  Moro,",HPLC-DAD,Naringin,42,,11,,mg/L,FW,Naringin,0.47,,1.05,1.88,
99313,R186,2,"orange, juice, hand squeezed, Morrocco, 1996 Jan-Apr, blood, Citrus sinensis,  Washington sanguine,",HPLC-DAD,Hesperidin,180,,12,,mg/L,FW,Hesperidin,0.49,,1.05,8.51,
99313,R186,2,"orange, juice, hand squeezed, Morrocco, 1996 Jan-Apr, blood, Citrus sinensis,  Washington sanguine,",HPLC-DAD,Naringin,29,,12,,mg/L,FW,Naringin,0.47,,1.05,1.3,
99313,R186,3,"orange, juice, hand squeezed, Spain, 1996 Jan-Apr, blood, Citrus sinensis,  Sanguinelli,",HPLC-DAD,Hesperidin,392,,12,,mg/L,FW,Hesperidin,0.49,,1.05,18.54,
99313,R186,3,"orange, juice, hand squeezed, Spain, 1996 Jan-Apr, blood, Citrus sinensis,  Sanguinelli,",HPLC-DAD,Naringin,31,,12,,mg/L,FW,Naringin,0.47,,1.05,1.39,
99313,R186,4,"orange, juice, hand squeezed, Tunisia, 1996 Jan-Apr, blood, Citrus sinensis,  Malta,",HPLC-DAD,Hesperidin,216,,12,,mg/L,FW,Hesperidin,0.49,,1.05,10.22,
99313,R186,4,"orange, juice, hand squeezed, Tunisia, 1996 Jan-Apr, blood, Citrus sinensis,  Malta,",HPLC-DAD,Naringin,38,,12,,mg/L,FW,Naringin,0.47,,1.05,1.7,
99313,R219,4,"Orange juice, var. Sanguinello, pigmented, cultivated in Sicily, Italy. (filtered juice, use values?)",HPLC-DAD,Hesperidin,189.2,35.59,1,,mg/L,FW,Hesperidin,0.49,,1.04,8.95,1.68
99313,R219,4,"Orange juice, var. Sanguinello, pigmented, cultivated in Sicily, Italy. (filtered juice, use values?)",HPLC-DAD,Narirutin,17.22,3.24,1,,mg/L,FW,Narirutin,0.47,,1.04,0.77,0.15
99313,R219,4,"Orange juice, var. Sanguinello, pigmented, cultivated in Sicily, Italy. (filtered juice, use values?)",HPLC-DAD,"Cyanidin 3-(6""-malonyl)-glucoside",7.33,1.55,1,,mg/L,FW,Cyanidin-3-glucoside,0.64,,1.04,0.45,0.09
99313,R219,4,"Orange juice, var. Sanguinello, pigmented, cultivated in Sicily, Italy. (filtered juice, use values?)",HPLC-DAD,Cyanidin 3-glucoside,5.18,3.99,1,,mg/L,FW,Cyanidin-3-glucoside,0.64,,1.04,0.32,0.24
99313,R219,5,"Orange juice, var. Moro, pigmented, cultivated in Sicily, Italy. (filtered juice, use values?)",HPLC-DAD,Hesperidin,174.28,13.13,1,,mg/L,FW,Hesperidin,0.49,,1.04,8.24,0.62
99313,R219,5,"Orange juice, var. Moro, pigmented, cultivated in Sicily, Italy. (filtered juice, use values?)",HPLC-DAD,"Cyanidin 3-(6""-malonyl)-glucoside",53.98,1.06,1,,mg/L,FW,Cyanidin-3-glucoside,0.64,,1.04,3.31,0.06
99313,R219,5,"Orange juice, var. Moro, pigmented, cultivated in Sicily, Italy. (filtered juice, use values?)",HPLC-DAD,Cyanidin 3-glucoside,46.3,19.88,1,,mg/L,FW,Cyanidin-3-glucoside,0.64,,1.04,2.84,1.22
99313,R219,5,"Orange juice, var. Moro, pigmented, cultivated in Sicily, Italy. (filtered juice, use values?)",HPLC-DAD,Narirutin,18.25,2.79,1,,mg/L,FW,Narirutin,0.47,,1.04,0.82,0.13
99313,R219,6,"Orange juice, var. Tarocco, pigmented, cultivated in Sicily, Italy. (filtered juice, use values?)",HPLC-DAD,Hesperidin,217.77,48.19,1,,mg/L,FW,Hesperidin,0.49,,1.04,10.3,2.28
99313,R219,6,"Orange juice, var. Tarocco, pigmented, cultivated in Sicily, Italy. (filtered juice, use values?)",HPLC-DAD,"Cyanidin 3-(6""-malonyl)-glucoside",25.08,6.36,1,,mg/L,FW,Cyanidin-3-glucoside,0.64,,1.04,1.54,0.39
99313,R219,6,"Orange juice, var. Tarocco, pigmented, cultivated in Sicily, Italy. (filtered juice, use values?)",HPLC-DAD,Narirutin,14.17,2.25,1,,mg/L,FW,Narirutin,0.47,,1.04,0.63,0.1
99313,R219,6,"Orange juice, var. Tarocco, pigmented, cultivated in Sicily, Italy. (filtered juice, use values?)",HPLC-DAD,Cyanidin 3-glucoside,10.33,11.63,1,,mg/L,FW,Cyanidin-3-glucoside,0.64,,1.04,0.63,0.71
99313,R139,1,"Blood orange juice (Moro, Citrus sinensis L. Osbeck), from oranges harvested at Cukurva University expt. Orchard, Adana, Turkey",HPLC-DAD,Hesperidin,143.2,6.38,1,,mg/L,FW,Hesperidin,0.49,,1.04,6.82,0.3
99313,R139,1,"Blood orange juice (Moro, Citrus sinensis L. Osbeck), from oranges harvested at Cukurva University expt. Orchard, Adana, Turkey",HPLC-DAD,"Cyaninidin 3-(6""-malonyl glucoside)",132.6,4.64,1,,mg/L,FW,Cyanidin 3-glucoside,0.64,,1.04,8.17,0.29
99313,R139,1,"Blood orange juice (Moro, Citrus sinensis L. Osbeck), from oranges harvested at Cukurva University expt. Orchard, Adana, Turkey",HPLC-DAD,Cyanidin 3-glucoside,110.8,5.19,1,,mg/L,FW,Cyanidin 3-glucoside,0.64,,1.04,6.83,0.32
99313,R139,1,"Blood orange juice (Moro, Citrus sinensis L. Osbeck), from oranges harvested at Cukurva University expt. Orchard, Adana, Turkey",HPLC-DAD,Narirutin,29.8,1.47,1,,mg/L,FW,Narirutin,0.47,,1.04,1.34,0.07
99313,R139,1,"Blood orange juice (Moro, Citrus sinensis L. Osbeck), from oranges harvested at Cukurva University expt. Orchard, Adana, Turkey",HPLC-DAD,"Cyanidin 3-o-(6""-dioxalyl glucoside)",16.1,1.08,1,,mg/L,FW,Cyanidin 3-glucoside,0.64,,1.04,0.99,0.07
99313,R139,1,"Blood orange juice (Moro, Citrus sinensis L. Osbeck), from oranges harvested at Cukurva University expt. Orchard, Adana, Turkey",HPLC-DAD,Delphinidin 3-glucoside,12.5,0.84,1,,mg/L,FW,Delphinidin 3-glucoside,0.65,,1.04,0.79,0.05
99313,R139,1,"Blood orange juice (Moro, Citrus sinensis L. Osbeck), from oranges harvested at Cukurva University expt. Orchard, Adana, Turkey",HPLC-DAD,"Peonidin 3-(6""-malonyl glucoside)",11.7,0.33,1,,mg/L,FW,Cyanidin 3-glucoside,0.67,,1.04,0.76,0.02
99313,R139,1,"Blood orange juice (Moro, Citrus sinensis L. Osbeck), from oranges harvested at Cukurva University expt. Orchard, Adana, Turkey",HPLC-DAD,"Delphinidin 3-(6""-malonyl glucoside)",7.6,1.42,1,,mg/L,FW,Delphinidin 3-glucoside,0.65,,1.04,0.48,0.09
99313,R139,1,"Blood orange juice (Moro, Citrus sinensis L. Osbeck), from oranges harvested at Cukurva University expt. Orchard, Adana, Turkey",HPLC-DAD,Naringin,2.6,0.18,1,,mg/L,FW,Naringin,0.47,,1.04,0.12,0.01
99313,R139,1,"Blood orange juice (Moro, Citrus sinensis L. Osbeck), from oranges harvested at Cukurva University expt. Orchard, Adana, Turkey",HPLC-DAD,Neohesperidin,0.51,0.14,1,,mg/L,FW,Neohesperidin,0.49,,1.04,0.02,0.01
99313,R139,2,"Blood orange juice (Sanguinello, Citrus sinensis L. Osbeck), from oranges harvested at Cukurva University expt. Orchard, Adana, Turkey",HPLC-DAD,Hesperidin,112.98,0.99,1,,mg/L,FW,Hesperidin,0.49,,1.05,5.31,0.05
99313,R139,2,"Blood orange juice (Sanguinello, Citrus sinensis L. Osbeck), from oranges harvested at Cukurva University expt. Orchard, Adana, Turkey",HPLC-DAD,Narirutin,32.59,1.8,1,,mg/L,FW,Narirutin,0.47,,1.05,1.45,0.08
99313,R139,2,"Blood orange juice (Sanguinello, Citrus sinensis L. Osbeck), from oranges harvested at Cukurva University expt. Orchard, Adana, Turkey",HPLC-DAD,"Cyaninidin 3-(6""-malonyl glucoside)",16.95,0.1,1,,mg/L,FW,Cyanidin 3-glucoside,0.64,,1.05,1.03,0.01
99313,R139,2,"Blood orange juice (Sanguinello, Citrus sinensis L. Osbeck), from oranges harvested at Cukurva University expt. Orchard, Adana, Turkey",HPLC-DAD,Cyanidin 3-glucoside,15.83,0.54,1,,mg/L,FW,Cyanidin 3-glucoside,0.64,,1.05,0.96,0.03
99313,R139,2,"Blood orange juice (Sanguinello, Citrus sinensis L. Osbeck), from oranges harvested at Cukurva University expt. Orchard, Adana, Turkey",HPLC-DAD,"Cyanidin 3-o-(6""-dioxalyl glucoside)",4.64,0.18,1,,mg/L,FW,Cyanidin 3-glucoside,0.64,,1.05,0.28,0.01
99313,R139,2,"Blood orange juice (Sanguinello, Citrus sinensis L. Osbeck), from oranges harvested at Cukurva University expt. Orchard, Adana, Turkey",HPLC-DAD,Delphinidin 3-glucoside,2.6,0.19,1,,mg/L,FW,Delphinidin 3-glucoside,0.65,,1.05,0.16,0.01
99313,R139,2,"Blood orange juice (Sanguinello, Citrus sinensis L. Osbeck), from oranges harvested at Cukurva University expt. Orchard, Adana, Turkey",HPLC-DAD,Naringin,1.7,0.12,1,,mg/L,FW,Naringin,0.47,,1.05,0.08,0.01
99313,R139,2,"Blood orange juice (Sanguinello, Citrus sinensis L. Osbeck), from oranges harvested at Cukurva University expt. Orchard, Adana, Turkey",HPLC-DAD,"Peonidin 3-(6""-malonyl glucoside)",1.57,0.06,1,,mg/L,FW,Cyanidin 3-glucoside,0.67,,1.05,0.1,0
99313,R139,2,"Blood orange juice (Sanguinello, Citrus sinensis L. Osbeck), from oranges harvested at Cukurva University expt. Orchard, Adana, Turkey",HPLC-DAD,"Delphinidin 3-(6""-malonyl glucoside)",1.48,0.29,1,,mg/L,FW,Delphinidin 3-glucoside,0.65,,1.05,0.09,0.02
99313,R139,2,"Blood orange juice (Sanguinello, Citrus sinensis L. Osbeck), from oranges harvested at Cukurva University expt. Orchard, Adana, Turkey",HPLC-DAD,Neohesperidin,0.22,0.08,1,,mg/L,FW,Neohesperidin,0.49,,1.05,0.01,0
99316,R198,17,"tangor, juice, reconstituted from concentrate to 11.2 deg Brix , Brazil, 1995, tangor hybrid, Murcott,",HPLC-DAD,Narirutin,245.7,,1,,mg/L,FW,Narirutin,0.47,,1.04,11.01,
99316,R198,17,"tangor, juice, reconstituted from concentrate to 11.2 deg Brix , Brazil, 1995, tangor hybrid, Murcott,",HPLC-DAD,Hesperidin,168.5,,1,,mg/L,FW,Hesperidin,0.49,,1.04,7.97,
99316,R198,20,"tangor, juice, reconstituted from concentrate to 11.2 deg Brix , Israel, 1994, tangor hybrid, Temple,",HPLC-DAD,Hesperidin,536.7,,1,,mg/L,FW,Hesperidin,0.49,,1.04,25.39,
99316,R198,20,"tangor, juice, reconstituted from concentrate to 11.2 deg Brix , Israel, 1994, tangor hybrid, Temple,",HPLC-DAD,Narirutin,95.3,,1,,mg/L,FW,Narirutin,0.47,,1.04,4.27,
99321,R015,53,"Chocolate, black, purchased at Albert Heijn, The Netherlands",HPLC-UV,(-)-Epicatechin,327.4,,1,,mg/kg,FW,(-)-Epicatechin,1,,,32.74,
99321,R015,53,"Chocolate, black, purchased at Albert Heijn, The Netherlands",HPLC-UV,(+)-Catechin,132.4,,1,,mg/kg,FW,(+)-Catechin,1,,,13.24,
99321,R015,53,"Chocolate, black, purchased at Albert Heijn, The Netherlands",HPLC-UV,(+)-Gallocatechin,0,,1,,mg/kg,FW,(+)-Gallocatechin,1,,,0,
99321,R015,53,"Chocolate, black, purchased at Albert Heijn, The Netherlands",HPLC-UV,(-)-Epicatechin 3-gallate,0,,1,,mg/kg,FW,(-)-Epicatechin 3-gallate,1,,,0,
99321,R015,53,"Chocolate, black, purchased at Albert Heijn, The Netherlands",HPLC-UV,(-)-Epigallocatechin,0,,1,,mg/kg,FW,(-)-Epigallocatechin,1,,,0,
99321,R015,53,"Chocolate, black, purchased at Albert Heijn, The Netherlands",HPLC-UV,(-)-Epigallocatechin 3-gallate,0,,1,,mg/kg,FW,(-)-Epigallocatechin 3-gallate,1,,,0,
99321,R015,54,"Chocolate, black, purchased at Verkade, The Netherlands",HPLC-UV,(-)-Epicatechin,502.5,,1,,mg/kg,FW,(-)-Epicatechin,1,,,50.25,
99321,R015,54,"Chocolate, black, purchased at Verkade, The Netherlands",HPLC-UV,(+)-Catechin,107.5,,1,,mg/kg,FW,(+)-Catechin,1,,,10.75,
99321,R015,54,"Chocolate, black, purchased at Verkade, The Netherlands",HPLC-UV,(+)-Gallocatechin,0,,1,,mg/kg,FW,(+)-Gallocatechin,1,,,0,
99321,R015,54,"Chocolate, black, purchased at Verkade, The Netherlands",HPLC-UV,(-)-Epicatechin 3-gallate,0,,1,,mg/kg,FW,(-)-Epicatechin 3-gallate,1,,,0,
99321,R015,54,"Chocolate, black, purchased at Verkade, The Netherlands",HPLC-UV,(-)-Epigallocatechin,0,,1,,mg/kg,FW,(-)-Epigallocatechin,1,,,0,
99321,R015,54,"Chocolate, black, purchased at Verkade, The Netherlands",HPLC-UV,(-)-Epigallocatechin 3-gallate,0,,1,,mg/kg,FW,(-)-Epigallocatechin 3-gallate,1,,,0,
99323,R196,1,"Berry wine, made from black currant, Finland",HPLC-DAD,Isoquercitrin,4.8,0.4,4,,μg/ml,FW,Isoquercitrin,0.65,,1,0.31,0.03
99323,R196,1,"Berry wine, made from black currant, Finland",HPLC-DAD,Rutin,4.5,0.5,4,,μg/ml,FW,Rutin,0.5,,1,0.22,0.02
99323,R196,1,"Berry wine, made from black currant, Finland",HPLC-DAD,Quercetin,2.4,0.1,4,,μg/ml,FW,Quercetin,1,,1,0.24,0.01
99323,R196,1,"Berry wine, made from black currant, Finland",HPLC-DAD,Myricetin,1.5,0.1,4,,μg/ml,FW,Myricetin,1,,1,0.15,0.01
99323,R196,1,"Berry wine, made from black currant, Finland",HPLC-DAD,Kaempferol,0.5,0.05,4,,μg/ml,FW,Kaempferol,1,,1,0.05,0.01
99323,R196,2,"Berry wine, made from blueberry, Finland",HPLC-DAD,Myricetin,1.3,0.1,4,,μg/ml,FW,Myricetin,1,,1,0.13,0.01
99323,R196,2,"Berry wine, made from blueberry, Finland",HPLC-DAD,Quercetin,1.1,0.2,4,,μg/ml,FW,Quercetin,1,,1,0.11,0.02
99323,R196,2,"Berry wine, made from blueberry, Finland",HPLC-DAD,Isoquercitrin,0.9,0.1,4,,μg/ml,FW,Isoquercitrin,0.65,,1,0.06,0.01
99323,R196,2,"Berry wine, made from blueberry, Finland",HPLC-DAD,Kaempferol,0.2,0.05,4,,μg/ml,FW,Kaempferol,1,,1,0.02,0.01
99323,R196,3,"Berry wine, made from crowberry, Finland",HPLC-DAD,Myricetin,1.9,0.2,4,,μg/ml,FW,Myricetin,1,,1,0.19,0.02
99323,R196,3,"Berry wine, made from crowberry, Finland",HPLC-DAD,Quercetin,1.4,0.1,4,,μg/ml,FW,Quercetin,1,,1,0.14,0.01
99323,R196,3,"Berry wine, made from crowberry, Finland",HPLC-DAD,Kaempferol,0.3,0.1,4,,μg/ml,FW,Kaempferol,1,,1,0.03,0.01
99323,R284,1,"Red berry wine, made from black currant, Ribes nigrum, in Finland",HPLC-DAD,Myricetin,22.6,0.6,1,,mg/L,FW,Morin as IS,1,,1,2.26,0.06
99323,R284,1,"Red berry wine, made from black currant, Ribes nigrum, in Finland",HPLC-DAD,Quercetin,11.9,0.2,1,,mg/L,FW,Morin as IS,1,,1,1.19,0.02
99323,R284,1,"Red berry wine, made from black currant, Ribes nigrum, in Finland",HPLC-DAD,Kaempferol,0,,1,,mg/L,FW,Morin as IS,1,,1,0,
99323,R284,2,"Red berry wine, made from black currant, Ribes nigrum, in Finland",HPLC-DAD,Myricetin,14.6,0.1,1,,mg/L,FW,Morin as IS,1,,1,1.46,0.01
99323,R284,2,"Red berry wine, made from black currant, Ribes nigrum, in Finland",HPLC-DAD,Quercetin,8.8,0,1,,mg/L,FW,Morin as IS,1,,1,0.88,0
99323,R284,2,"Red berry wine, made from black currant, Ribes nigrum, in Finland",HPLC-DAD,Kaempferol,0,,1,,mg/L,FW,Morin as IS,1,,1,0,
99323,R284,3,"Red berry wine, made from black currant, Ribes nigrum, in Finland",HPLC-DAD,Myricetin,14.5,0.2,1,,mg/L,FW,Morin as IS,1,,1,1.45,0.02
99323,R284,3,"Red berry wine, made from black currant, Ribes nigrum, in Finland",HPLC-DAD,Quercetin,8.7,0.1,1,,mg/L,FW,Morin as IS,1,,1,0.87,0.01
99323,R284,3,"Red berry wine, made from black currant, Ribes nigrum, in Finland",HPLC-DAD,Kaempferol,0,,1,,mg/L,FW,Morin as IS,1,,1,0,
99323,R284,4,"Red berry wine, made from black currant, Ribes nigrum, in Finland",HPLC-DAD,Myricetin,11.2,0,1,,mg/L,FW,Morin as IS,1,,1,1.12,0
99323,R284,4,"Red berry wine, made from black currant, Ribes nigrum, in Finland",HPLC-DAD,Quercetin,9.8,0,1,,mg/L,FW,Morin as IS,1,,1,0.98,0
99323,R284,4,"Red berry wine, made from black currant, Ribes nigrum, in Finland",HPLC-DAD,Kaempferol,2.1,0,1,,mg/L,FW,Morin as IS,1,,1,0.21,0
99323,R284,5,"Red berry wine, made from black currant, Ribes nigrum, in Finland",HPLC-DAD,Myricetin,13.2,0.1,1,,mg/L,FW,Morin as IS,1,,1,1.32,0.01
99323,R284,5,"Red berry wine, made from black currant, Ribes nigrum, in Finland",HPLC-DAD,Quercetin,8.3,0.1,1,,mg/L,FW,Morin as IS,1,,1,0.83,0.01
99323,R284,5,"Red berry wine, made from black currant, Ribes nigrum, in Finland",HPLC-DAD,Kaempferol,0,,1,,mg/L,FW,Morin as IS,1,,1,0,
99323,R284,6,"Red berry wine, made from black currant, Ribes nigrum, in Finland",HPLC-DAD,Myricetin,7.3,0.1,1,,mg/L,FW,Morin as IS,1,,1,0.73,0.01
99323,R284,6,"Red berry wine, made from black currant, Ribes nigrum, in Finland",HPLC-DAD,Quercetin,3.1,0,1,,mg/L,FW,Morin as IS,1,,1,0.31,0
99323,R284,6,"Red berry wine, made from black currant, Ribes nigrum, in Finland",HPLC-DAD,Kaempferol,0,,1,,mg/L,FW,Morin as IS,1,,1,0,
99323,R284,7,"Red berry wine, made from black currant, Ribes nigrum, and red currant, Ribes x pallidum, in Finland",HPLC-DAD,Myricetin,10.3,0.3,1,,mg/L,FW,Morin as IS,1,,1,1.03,0.03
99323,R284,7,"Red berry wine, made from black currant, Ribes nigrum, and red currant, Ribes x pallidum, in Finland",HPLC-DAD,Quercetin,6.7,0.1,1,,mg/L,FW,Morin as IS,1,,1,0.67,0.01
99323,R284,7,"Red berry wine, made from black currant, Ribes nigrum, and red currant, Ribes x pallidum, in Finland",HPLC-DAD,Kaempferol,0,,1,,mg/L,FW,Morin as IS,1,,1,0,
99323,R284,8,"Red berry wine, made from black currant, Ribes nigrum, and strawberry, Fragaria x ananassa, in Finland",HPLC-DAD,Quercetin,11.1,0.1,1,,mg/L,FW,Morin as IS,1,,1,1.11,0.01
99323,R284,8,"Red berry wine, made from black currant, Ribes nigrum, and strawberry, Fragaria x ananassa, in Finland",HPLC-DAD,Myricetin,10.5,0.4,1,,mg/L,FW,Morin as IS,1,,1,1.05,0.04
99323,R284,8,"Red berry wine, made from black currant, Ribes nigrum, and strawberry, Fragaria x ananassa, in Finland",HPLC-DAD,Kaempferol,3.3,0.1,1,,mg/L,FW,Morin as IS,1,,1,0.33,0.01
99323,R284,9,"Red berry wine, made from black currant, Ribes nigrum, and raspberry, Rubus idaeus and strawberry, Fragaria x ananassa, in Finland",HPLC-DAD,Myricetin,14.8,0.2,1,,mg/L,FW,Morin as IS,1,,1,1.48,0.02
99323,R284,9,"Red berry wine, made from black currant, Ribes nigrum, and raspberry, Rubus idaeus and strawberry, Fragaria x ananassa, in Finland",HPLC-DAD,Quercetin,8.5,0.1,1,,mg/L,FW,Morin as IS,1,,1,0.85,0.01
99323,R284,9,"Red berry wine, made from black currant, Ribes nigrum, and raspberry, Rubus idaeus and strawberry, Fragaria x ananassa, in Finland",HPLC-DAD,Kaempferol,0,,1,,mg/L,FW,Morin as IS,1,,1,0,
99323,R284,10,"Red berry wine, made from black currant, Ribes nigrum, and crowberry, Empetrum nigrum, in Finland",HPLC-DAD,Myricetin,13,0.1,1,,mg/L,FW,Morin as IS,1,,1,1.3,0.01
99323,R284,10,"Red berry wine, made from black currant, Ribes nigrum, and crowberry, Empetrum nigrum, in Finland",HPLC-DAD,Quercetin,10.2,0,1,,mg/L,FW,Morin as IS,1,,1,1.02,0
99323,R284,10,"Red berry wine, made from black currant, Ribes nigrum, and crowberry, Empetrum nigrum, in Finland",HPLC-DAD,Kaempferol,0,,1,,mg/L,FW,Morin as IS,1,,1,0,
99323,R284,11,"Red berry wine, made from black currant, Ribes nigrum, and crowberry, Empetrum nigrum, in Finland",HPLC-DAD,Myricetin,6.5,0.1,1,,mg/L,FW,Morin as IS,1,,1,0.65,0.01
99323,R284,11,"Red berry wine, made from black currant, Ribes nigrum, and crowberry, Empetrum nigrum, in Finland",HPLC-DAD,Quercetin,4,0.1,1,,mg/L,FW,Morin as IS,1,,1,0.4,0.01
99323,R284,11,"Red berry wine, made from black currant, Ribes nigrum, and crowberry, Empetrum nigrum, in Finland",HPLC-DAD,Kaempferol,0,,1,,mg/L,FW,Morin as IS,1,,1,0,
99323,R284,12,"Red berry wine, made from black currant, Ribes nigrum, and crowberry, Empetrum nigrum, in Finland",HPLC-DAD,Myricetin,5.7,0,1,,mg/L,FW,Morin as IS,1,,1,0.57,0
99323,R284,12,"Red berry wine, made from black currant, Ribes nigrum, and crowberry, Empetrum nigrum, in Finland",HPLC-DAD,Quercetin,3.7,0,1,,mg/L,FW,Morin as IS,1,,1,0.37,0
99323,R284,12,"Red berry wine, made from black currant, Ribes nigrum, and crowberry, Empetrum nigrum, in Finland",HPLC-DAD,Kaempferol,0,,1,,mg/L,FW,Morin as IS,1,,1,0,
99323,R284,13,"Red berry wine, made from black currant, Ribes nigrum, and crowberry, Empetrum nigrum, in Finland",HPLC-DAD,Myricetin,4.8,0.2,1,,mg/L,FW,Morin as IS,1,,1,0.48,0.02
99323,R284,13,"Red berry wine, made from black currant, Ribes nigrum, and crowberry, Empetrum nigrum, in Finland",HPLC-DAD,Quercetin,3,0.2,1,,mg/L,FW,Morin as IS,1,,1,0.3,0.02
99323,R284,13,"Red berry wine, made from black currant, Ribes nigrum, and crowberry, Empetrum nigrum, in Finland",HPLC-DAD,Kaempferol,0,,1,,mg/L,FW,Morin as IS,1,,1,0,
99323,R284,14,"Red berry wine, made from black currant, Ribes nigrum, crowberry, Empetrum nigrum, and rose hip, Rosa sp, in Finland",HPLC-DAD,Myricetin,3.8,0.1,1,,mg/L,FW,Morin as IS,1,,1,0.38,0.01
99323,R284,14,"Red berry wine, made from black currant, Ribes nigrum, crowberry, Empetrum nigrum, and rose hip, Rosa sp, in Finland",HPLC-DAD,Quercetin,2.2,0.1,1,,mg/L,FW,Morin as IS,1,,1,0.22,0.01
99323,R284,14,"Red berry wine, made from black currant, Ribes nigrum, crowberry, Empetrum nigrum, and rose hip, Rosa sp, in Finland",HPLC-DAD,Kaempferol,0,,1,,mg/L,FW,Morin as IS,1,,1,0,
99323,R284,15,"Red berry wine, made from crowberry, Empetrum nigrum, in Finland",HPLC-DAD,Quercetin,7.4,0.1,1,,mg/L,FW,Morin as IS,1,,1,0.74,0.01
99323,R284,15,"Red berry wine, made from crowberry, Empetrum nigrum, in Finland",HPLC-DAD,Myricetin,7.2,0.1,1,,mg/L,FW,Morin as IS,1,,1,0.72,0.01
99323,R284,15,"Red berry wine, made from crowberry, Empetrum nigrum, in Finland",HPLC-DAD,Kaempferol,0,,1,,mg/L,FW,Morin as IS,1,,1,0,0
